,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
89,"Finally watched this after bookmarking it at release – powerful stuff, great work. Thanks for always producing quality content.",Ugy_a67WhJc4MEArBiB4AaABAg,http://www.youtube.com/channel/UC1G4ggJRgQEOmqY3NjCaGaA,@chrisryanonline,0,0,2024-01-13 21:14:41+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
90,U r awesome 😎 VOX,UgyVGZpCbLoEYX7EQ4l4AaABAg,http://www.youtube.com/channel/UCh9BePD1pE9xlJuZL-Dp-uw,@syedibrahimibnsyedali7262,0,0,2024-01-13 20:53:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
91,"Thank you for giving the most one sided coverage of the attack on Gaza, and not talking about how Israel is treating international law like it’s a suggestion and has exterminated 5% of the Palestinian population 🇵🇸🇵🇸",Ugz5gcikQ5vGaLkMmpN4AaABAg,http://www.youtube.com/channel/UCRjgDORdEbPgfdvtSaJnXqQ,@adnaanraza558,0,1,2024-01-13 20:40:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
92,"The worst year of my life 2023
You ask why?
Because I lost half of my family. I don't have a leg. Most of my friends were murdered at the Nova festival. My 5-year-old little brother was murdered by Hamas terrorists. My grandfather and father were kidnapped in Gaza.
And all this happened to me on October 7 in Israel. I hope that at least my grandfather will return from Gaza in 2024, where he has been there for 100 days in gaza",UgwKx9NocVtffVieN8l4AaABAg,http://www.youtube.com/channel/UCRcGVfqIhufNjmzuUijNtIQ,@HilaBraverman,2,1,2024-01-13 14:44:01+00:00,sJs_64OUpEs,2,"2023, in 7 minutes",2024-01-13
93,So no BRICS?,UgyRXSh8fZrHvUec78x4AaABAg,http://www.youtube.com/channel/UCuDoJxQBg5cv-O8mKnEZr7g,@saidpiece,0,0,2024-01-13 12:22:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
94,"This was so gripping to watch, what a great edit! I am from South Africa, so it would have been cool to see a more global inclusivity within an annual recap - better representation of current events on an even larger scale. That being said, this was still a very enjoyable and informative viewing experience, thank you!! 🌟🙏",Ugz3sq8ZFpycgGGDjMd4AaABAg,http://www.youtube.com/channel/UC2Ouhl_Pgs7k8cWIzOhZnlQ,@DylanGuyNeal,0,3,2024-01-13 09:27:02+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
95,No GTA 6?,Ugy5aPS_D9VC4zC0IUV4AaABAg,http://www.youtube.com/channel/UC4-adRYhrK2fKzmhWXzLN6A,@xxeliax_bearxx7611,0,1,2024-01-13 05:05:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
96,oh,UgxmADgiskpIBNPm63F4AaABAg,http://www.youtube.com/channel/UCBamg8YDDWfqfYPiwYqMO1g,@MakenaBonaguro,0,0,2024-01-13 04:37:42+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
97,A very American view on what actually happened in the world.,UgzD_Ldadbl5KO5o_t94AaABAg,http://www.youtube.com/channel/UCMF5woOje-7qrVksIaihPoA,@zxh8388,0,0,2024-01-13 03:41:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
98,Free palestine,UgxhJsVabtJ645bJRSB4AaABAg,http://www.youtube.com/channel/UC8HY0w1gm5cJNZgM7ke7IPw,@WaterZed1ts,1,5,2024-01-13 03:17:50+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-13
99,This is the end,UgyI87YQ5UWiWhIicg14AaABAg,http://www.youtube.com/channel/UCfiVygat_FbvWzE40V4LG8w,@Lassoulo,0,0,2024-01-13 03:09:57+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
100,You should've shown Djokovic winning his 24th grand slam,Ugz3JHSBNn-aZd1ukRJ4AaABAg,http://www.youtube.com/channel/UCz6SfIng29xCgxwzrGHGzYA,@nahilkamil8366,0,0,2024-01-13 02:58:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
101,Literal chills,UgyMWpH-I8HwtBjpaCp4AaABAg,http://www.youtube.com/channel/UC4rj5wC4KAaZrJMpDSB5wnQ,@MusicGivesLife,0,0,2024-01-13 00:36:37+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
102,"I know the video is compiled in a way that reminds us that even with a loss, there is always hope, but with the tragedies and loss of that year being that severe, I can't help but feel a bit hopeless.",Ugw8x9Ra0qqoLbvhQbx4AaABAg,http://www.youtube.com/channel/UCcYA8MBVEYbKLK_SOIMNKog,@Bxu021,0,10,2024-01-13 00:33:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
103,"Man, it was a roller coaster, and we ain't finished just yet ;u;",Ugxy9O1DSnfy8U6kB994AaABAg,http://www.youtube.com/channel/UCcYA8MBVEYbKLK_SOIMNKog,@Bxu021,0,0,2024-01-13 00:23:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-13
104,So many problems with a solution that will soon be solved,UgxP5xVKgBYoVpR9RRZ4AaABAg,http://www.youtube.com/channel/UCWFdf5QTvRAz9662IkRxZPA,@user-ik1uc2xc2i,0,0,2024-01-12 21:20:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
105,Moving...seriously,Ugxve42kimtWPiJAr7F4AaABAg,http://www.youtube.com/channel/UCgMhgY3zU4b6M3bsD99jWzg,@aspectz709,0,0,2024-01-12 21:04:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
106,7.10.23 😢 💔 We will never forget,UgwCMVy11jqxemBDzgh4AaABAg,http://www.youtube.com/channel/UCTV78zy63JjttZe1vvDDgCw,@funandscream436,1,0,2024-01-12 20:21:47+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-12
107,A lot of pity for immigrants but no talk of the disaster europe has become from the immigration,Ugwm98jTQoJpUyeb1Ht4AaABAg,http://www.youtube.com/channel/UCSXFQF7AUumjd--JHgsz-bQ,@ferdtheterd3897,0,0,2024-01-12 18:10:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
108,"2023 ended but Israel war crimes did not. 
Free Palestine.",UgxAudqqGXe_pBVYFHh4AaABAg,http://www.youtube.com/channel/UCyIm8L0ChBGE_Qh8QGqLS1w,@maryyam._,0,2,2024-01-12 17:31:25+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
109,this is iconic,UgwkANjm7-D9A0gUfiN4AaABAg,http://www.youtube.com/channel/UCqAVIfyycfXuI5xf8R5l_Tw,@unethicalgoat,0,0,2024-01-12 16:41:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
110,Rewind Vox YouTube On 2023 😂 While Nothing YouTube Rewind Again,UgwAejsxLx9QGZw8tW94AaABAg,http://www.youtube.com/channel/UCCDe_ASapwh3ZFmO0zT7YrA,@rahmatBJ1422official,0,0,2024-01-12 15:40:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
111,and what about the good news?,UgzCQJb2PvYYf25ccbh4AaABAg,http://www.youtube.com/channel/UCG4_xjDZNzx7LrjQwOeejCg,@riotigre,0,0,2024-01-12 15:10:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
112,FREE PALESTINE 🇵🇸,Ugz4xFKakibRtSX958V4AaABAg,http://www.youtube.com/channel/UCP_qyhcKHGwv5TU7uI6LW9g,@user-cq1nd3to1j,0,0,2024-01-12 12:03:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
113,What about war in Ukraine still?,UgxeZm3K4-APuSSAtkJ4AaABAg,http://www.youtube.com/channel/UCcP9xmuI1FhyLxUseVpa0OA,@emiliadaian648,0,0,2024-01-12 08:12:38+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
114,"In their last rewinds, there was actually something at least something positive. Yet, 2023 has been horrible. If this keeps up, that doomsday clock is hitting midnight. No matter what.",UgzqTbWSsZNELN7iHiR4AaABAg,http://www.youtube.com/channel/UCwHfigiTVlhDhaPWYc2ROvQ,@FaridunKamarov,0,2,2024-01-12 06:34:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
115,Is any one get any of this,UgyRmYUSTJRWXbYilnV4AaABAg,http://www.youtube.com/channel/UCkRKfiyDuxohQu6qgRclYJA,@ballistix2787,0,0,2024-01-12 05:08:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
116,my gosh 2023 was dlc to ww2 i swear,UgxhTp0DmMgOiZ9wF454AaABAg,http://www.youtube.com/channel/UCOE-EedgU8mRWy3-71PgWWQ,@brikfanz,3,1,2024-01-12 03:17:18+00:00,sJs_64OUpEs,3,"2023, in 7 minutes",2024-01-12
117,I started watching these in quarantine and every year i watch them and cry,UgyFmZ5PJBD2gRkVEw94AaABAg,http://www.youtube.com/channel/UCnkEkP9KPhoRCvHEg9pFHPg,@afarah1965,0,0,2024-01-12 03:02:47+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-12
118,The BIGGEST story of 2023 was DAVID GRUSCH 👽🇺🇸,UgwULz3kztrYK3UtBTd4AaABAg,http://www.youtube.com/channel/UCRjGND--C47QqgVeGukk2IA,@thingonathinginathing,0,2,2024-01-11 23:44:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
119,It’s kind of ironic that they typed “Tell me about 2023” into ChatGPT considering it’s program is only knowledgeable up to 2020,UgwZjwtu-y1B6dYuNqt4AaABAg,http://www.youtube.com/channel/UC89V8nWa3rNzDWA7JlQUz1A,@stonks52,0,1,2024-01-11 21:46:04+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
120,No Käärijä? Cha cha cha!,Ugz1Ba-d5GpH_UprtpV4AaABAg,http://www.youtube.com/channel/UCh2ZYLgBSLWuheHpg-eUoCw,@RIKSAPL,0,0,2024-01-11 18:01:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
121,jee i wonder why israel is invading palestine (literally said in the first minute of the show),Ugzxc0-bMzqApi9l5nB4AaABAg,http://www.youtube.com/channel/UCMfzcnja7RRDJqvbdjjA7uA,@nathanferrarese6363,0,0,2024-01-11 17:48:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
122,Booo boooo show some positive stuff boooo,UgyzmK7SuqaL2UsvUaN4AaABAg,http://www.youtube.com/channel/UClrBrpfDtRkfwnR_1g84YVw,@petersveter6925,0,1,2024-01-11 16:54:25+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
123,"Negative asf, where the good news at?🥴🥴🥴🥴🥴🥴🥴",UgyeEbuibxSwISYfhsx4AaABAg,http://www.youtube.com/channel/UClrBrpfDtRkfwnR_1g84YVw,@petersveter6925,0,1,2024-01-11 16:52:41+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
124,What a horrible year,Ugw3kIOPxfO7by07Hid4AaABAg,http://www.youtube.com/channel/UC8jfNwPl7IS_MSNSAOZ-vBQ,@pissdaddy,1,2,2024-01-11 16:26:10+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-11
125,Where are joe biden memes?,UgwTmLr7HPeT7i2lCHN4AaABAg,http://www.youtube.com/channel/UCduwbNY2RDWr7umShKLkwzg,@sombo8728,0,0,2024-01-11 15:57:18+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
126,"Our horrible, violent, chaotic, fragile, beautiful, dying world...",UgwjR-lzmH_jZkozZs54AaABAg,http://www.youtube.com/channel/UC6D-QJlI0YhMvCkQDzZrU-w,@mk-ultra3038,0,1,2024-01-11 15:56:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
127,what a fricking terrible year...,UgyqV4fYQAffKMXzRJJ4AaABAg,http://www.youtube.com/channel/UC7iZtXIPgscelJN-rfvx9_w,@brortobias8908,1,1,2024-01-11 13:06:37+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-11
128,Love how totk is here,UgwX8yWwcRkCeqPJzKN4AaABAg,http://www.youtube.com/channel/UCIoZLPs3W6ffEmGr6BdHmKA,@doreenlabbay7454,0,0,2024-01-11 04:35:51+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
129,The only redeeming quality about 2023 was that I graduated high school.,UgxZ13DRGRp47eLO5b94AaABAg,http://www.youtube.com/channel/UCqkpz2XVmWmHd6QZGRHGCbw,@user-vacgod2739,0,0,2024-01-11 02:02:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
130,please never stop doing these videos. they're always so good,Ugym_HPKvOVlRRYL7lF4AaABAg,http://www.youtube.com/channel/UC9KvwVOZf5efSmPt69I72wA,@mtvkribbs,0,50,2024-01-11 00:58:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
131,We all know that Hawaii ish was cap and really the hammer of dawn,UgwlsO0mrwsr4y1ciVt4AaABAg,http://www.youtube.com/channel/UC2N127wTZ2ejShfeWQAgpPA,@kliquein,0,0,2024-01-11 00:54:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-11
132,"Great video but it only focused on the negative. This is one of the main reasons so many people feel depressed these days, when in reality the world of humans is better than ever before. We need more fairness and objective news in this era",UgzXcVpZEw65OlQdVct4AaABAg,http://www.youtube.com/channel/UCs4wz-5aB2n-ITLTRvDfFRg,@ashtonleichliter2582,0,6,2024-01-10 23:27:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
133,"Yo is there any good news page anyone knows i need geographical news from october last year to january this year, i need around 15 headlines for school tommorow",UgzIX9pyTofN4r-l5q14AaABAg,http://www.youtube.com/channel/UCpJ_8S_LXg9CEZrzoErWUsw,@max8376,0,0,2024-01-10 22:09:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
134,"pure chaos and anarchy, in 7 minutes",UgzCAoVUkfkl45C5azl4AaABAg,http://www.youtube.com/channel/UCaufgqF0eAE-dUtBJOdaYnA,@robotlaserman7578,0,0,2024-01-10 21:26:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
135,NOT THE FRANCEEEE MEME HAHAHAHA,Ugw12yK5w2PTUv0Kgzp4AaABAg,http://www.youtube.com/channel/UCOLmfu3FYmwgQOCHEv926CA,@sebastianalgarin6824,0,1,2024-01-10 21:13:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
136,2024 is already getting crazier,UgwmBVo5eU37CMAGdNN4AaABAg,http://www.youtube.com/channel/UCRFKx_i_R8e5k_07BargYLA,@DerekPK,1,0,2024-01-10 21:11:01+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-10
137,"Retitle to ""USA in 2023, in 7 minutes""",Ugy0csceWpAvEky0hWl4AaABAg,http://www.youtube.com/channel/UChWNxJ0j7RLzXC19VTa5EMQ,@Adomanic,0,1,2024-01-10 21:10:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
138,Always free palestine 🇵🇸🇵🇸🇵🇸,UgxeW03PnZZ7Br5Y3IN4AaABAg,http://www.youtube.com/channel/UCggJwYv6A3H4Ru-DG0ZV7TQ,@user-kr4td6lf2k,0,0,2024-01-10 19:53:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
139,its the FRANCE-EE for me,UgwjqhadUq02Qq58xyR4AaABAg,http://www.youtube.com/channel/UC5MCLNNpPOOH8gWYFUmcVyA,@tipsandtricks3436,0,0,2024-01-10 19:28:56+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
140,i think this was actually a fun year. Compared to the 4 previouse ones...,UgxZfa8_I_PhD75VaO14AaABAg,http://www.youtube.com/channel/UCN7zE5Q50r0FfNdX__ZVFtw,@nijlpaardw9085,0,0,2024-01-10 18:45:04+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
141,Wow yall made a halfway decent video for once... the key is obviously to not allow anyone from vox to speak in it lbvs,UgxZKsmZbCXU22zrfgh4AaABAg,http://www.youtube.com/channel/UCwT5PQGdfxr_9krocKVW0_g,@jackimareena7,0,1,2024-01-10 16:13:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
142,"😄It makes me feel that only the english speaking country and people are one of the world, every other person, doesn't matters",UgxVsqoXeT5BVfysYO14AaABAg,http://www.youtube.com/channel/UC9a7LaOKN_LtxBSqMalboyw,@user-nf7og9bg6b,0,0,2024-01-10 15:56:52+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
143,Fortnite og,Ugx4KgB5dJ9xMPaX0QV4AaABAg,http://www.youtube.com/channel/UC02la26QbfmCXSElwNavyuQ,@SR_6400,0,1,2024-01-10 15:35:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
144,Japan releases radioactive water and no one seems to care.,UgwbBT2Kx40e-Eq2t8F4AaABAg,http://www.youtube.com/channel/UCM-aAuikhgz1KhuuqkTFaGw,@yiranli9364,0,0,2024-01-10 14:50:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
145,"this video was so well made, thank you vox!!",Ugw9Kdo_lt3pJ4wD7cN4AaABAg,http://www.youtube.com/channel/UCnDkzHQjzwP300vsr-xIKBw,@wootwootsoup,0,0,2024-01-10 12:15:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
146,Jesus is coming soon guys,Ugw8fsLFcfivxcbmk-J4AaABAg,http://www.youtube.com/channel/UC0zVIpT2cLC0uzxAMYWQ7HA,@Bloomingflower06,0,0,2024-01-10 08:53:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
147,Terrific❤,UgzW9_qTWLLyQNaPiyJ4AaABAg,http://www.youtube.com/channel/UCNZgaqF2zBqSLBZvgnqh3fw,@mohammadalipanhwar2849,0,0,2024-01-10 08:10:30+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
148,that short 7 mins video of 2023 looks like Chaos.,UgxuU9pNB9joGbRsBFJ4AaABAg,http://www.youtube.com/channel/UCKXVbLILep_KjWzLK6xroFw,@SixHundredandThirteen,0,0,2024-01-10 04:19:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
149,"so all bad news? vox, you disappoint me.",UgyTrLn82zsWDlA-Ng94AaABAg,http://www.youtube.com/channel/UCSBw26cf79feLLANduO9I6g,@davemakarewicz7967,0,0,2024-01-10 01:53:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
150,"Ppl who miss 2023 😢
👇",UgyV8F1DjXa5DqgdSQF4AaABAg,http://www.youtube.com/channel/UC-K7mEcWqWWAvOspSbB6cBg,@BlueTater,1,1,2024-01-10 01:22:42+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-10
151,Still no cease fire 🆓🍉,Ugx8NTqu7_aexewL04h4AaABAg,http://www.youtube.com/channel/UCAuMTjHyPR5fxlm0Sw0oRKQ,@ste-fa-no,1,0,2024-01-10 01:07:21+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-10
152,"Great to see all the nature of NE AZ. And to learn a little bit about each town. But you literally said nothing about Phx or Show Low. 
I’m from this region and it would have been nice to hear more about these areas.",UgzOFaaeBiV-22QvvKF4AaABAg,http://www.youtube.com/channel/UCr6am0fULV97FRLiMo15xwQ,@joshuam.6260,0,0,2024-01-10 00:49:30+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-10
153,"Matthew 24:36-39
King James Version
36 But of that day and hour knoweth no man, no, not the angels of heaven, but my Father only.

37 But as the days of Noah were, so shall also the coming of the Son of man be.

38 For as in the days that were before the flood they were eating and drinking, marrying and giving in marriage, until the day that Noe entered into the ark,

39 And knew not until the flood came, and took them all away; so shall also the coming of the Son of man be.",UgyR_mHL2RyUBz1h1fZ4AaABAg,http://www.youtube.com/channel/UCNf3rO16xHM8mXxEOLKtibA,@johnhasty3411,0,0,2024-01-09 23:29:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
154,This was amazing. But 2023 was such a trash year not all the bad stuff was inside this video.,UgwBdbeMQsS35ENQ4v94AaABAg,http://www.youtube.com/channel/UCwBARmJaFfp5qp8q0n4mz1Q,@user-vs4kw9si4l,0,0,2024-01-09 22:40:26+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
155,"Sorry, I blinked, but any positive stories happened in 2023?",UgwuPxei92eHBbmVhip4AaABAg,http://www.youtube.com/channel/UCJHLrHcZGM1qfNdEnhol8Lw,@daviddang1682,0,0,2024-01-09 22:18:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
156,"This video is really true but, WHERE IS MANCHESTER CITY WINNING 5 CUPS IN 1 YEAR AND BEING THE BEST CLUB IN THE WORLD.",Ugyt4wmOld7K3xmq_Op4AaABAg,http://www.youtube.com/channel/UCeJCek0LUL1FyVFW1AYReZA,@monjorrahman-yw2bt,0,0,2024-01-09 22:08:36+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
157,😑bruh,UgxpWf4iixV80kdwtTl4AaABAg,http://www.youtube.com/channel/UCVPmF7De0VP5PNJl9NG5odw,@orianidiaz4652,0,0,2024-01-09 22:00:51+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
158,"Dont worry, it will only keep getting worse.",Ugwh20kBAtJPmILlqxx4AaABAg,http://www.youtube.com/channel/UChHLR4eUlkf8-SF1xbZ6gPA,@xsbeatsprod,0,0,2024-01-09 21:49:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
159,Free Palestine!,UgzTqJHJdvVR9NTWISR4AaABAg,http://www.youtube.com/channel/UCGOu2wd1yrGjwFd_6rnPSDA,@IsraelNeedsDiapers,1,4,2024-01-09 20:51:36+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-09
160,We need new leadership America is full of chaos & economic destruction along with censorship & endless wars!  /open borders we can not afford democrats & there failed policies,UgzlWEiaJIAy7o_sJpx4AaABAg,http://www.youtube.com/channel/UCjM6_LAGldWSmq_zOigNdOQ,@user-vk2ew7he9w,0,0,2024-01-09 19:28:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
161,2023 another boring year,UgzTZwAPQ08EsGSsETN4AaABAg,http://www.youtube.com/channel/UC9HsdxTYLucXs_m4dEbGsCQ,@il0vecatss3,0,0,2024-01-09 19:26:54+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
162,Censorship is strong on VOX,UgzCOlEkxUq5NIB-dAd4AaABAg,http://www.youtube.com/channel/UCjM6_LAGldWSmq_zOigNdOQ,@user-vk2ew7he9w,0,0,2024-01-09 19:26:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
163,We need new leadership ! Trump 2024 no more Biden economics America is drowning in Debt /wars/ corruption & chaos!,Ugykynfacsg7CvNJTAh4AaABAg,http://www.youtube.com/channel/UCjM6_LAGldWSmq_zOigNdOQ,@user-vk2ew7he9w,0,0,2024-01-09 19:24:56+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
164,"Disgusting year to live with. At the end, it's all in chaos so that those in power can continue to control us with the continuous crisis we live with.",Ugz2WbYUUneA9F0u_Y94AaABAg,http://www.youtube.com/channel/UCj80OGU8dK6uxf6w0-rU38g,@devopsengineer8993,0,0,2024-01-09 18:40:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
165,So much for islamic love. ;) what a bunch of ****,Ugw-RgvcJL2LCskSJmJ4AaABAg,http://www.youtube.com/channel/UCj80OGU8dK6uxf6w0-rU38g,@devopsengineer8993,0,0,2024-01-09 17:48:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
166,The Zelda reference hooked me for some reason idk y,UgyT1u49wA3PRrpu9Kx4AaABAg,http://www.youtube.com/channel/UCBe5f2ZsgztD2Kb6vxhMv9Q,@TriColor-kf2rk,0,0,2024-01-09 12:07:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
167,Truly in the END times,Ugxq_owOtyoFkkyhKyZ4AaABAg,http://www.youtube.com/channel/UCCEI5vEZxWV-QztFArvEhbg,@kosiobuekwe5548,0,0,2024-01-09 11:36:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
168,"To all the people out there, May Allah s.w.t bless you and you have a better year in 2024.",Ugw0-iB7sDSnrRXSXDh4AaABAg,http://www.youtube.com/channel/UCX_YUQbIvfun9Rl-tsLdyZQ,@m.azimmapkar8222,0,0,2024-01-09 10:40:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
169,"I'm so glad HK is here on this list, though because of the huge flood",Ugx5cgeJHbAFNvCjuTZ4AaABAg,http://www.youtube.com/channel/UCza7zXKPtWuPvZwCSTKMs5g,@user-lz5dj5vb1n,0,0,2024-01-09 10:40:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
170,You can really see how Vox tried to make Palestine the victim here...,Ugw8hCy9HFwkJvfIcrJ4AaABAg,http://www.youtube.com/channel/UCuxZzjujk2QH0B2ufFlDy2w,@bartsilog,0,0,2024-01-09 10:02:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
171,"Vox didn't cover India's moon landing but Covered Manipur issue.
Missed out Nawaz Sharif's return from exile.
Missed out Chinese Top generals disappearance.
The Maldives elections wasn't mentioned.


Etc...",Ugz5BBpCK0zV0bP5vGt4AaABAg,http://www.youtube.com/channel/UCXeVY_qnuGFz8krlrV7377Q,@sierravictor8667,1,0,2024-01-09 08:09:24+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-09
172,"as a Turkish woman, this year has truly been a fever dream ever since the earthquake in february, and i haven't even experienced the earthquake",UgzO01uDBiZaQu5Als54AaABAg,http://www.youtube.com/channel/UCSToGRnqDzDQn9B9X0aOqXw,@melis6793,0,0,2024-01-09 06:31:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
173,man... i got goosebumps,Ugw3uTdkkDIUZoHhqgV4AaABAg,http://www.youtube.com/channel/UCCKjfEEgd3NaMY_Gd-VbHvg,@Thomas_Foxelby,0,0,2024-01-09 04:06:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-09
